constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
8597,5,5,4.0,9,9,0,808
8598,5,10,0.0,10,10,0,808
8599,5,2,6.0,6,6,0,808
8600,5,9,38.5,2,2,1,808
8601,5,6,6.0,7,7,0,808
8678,6,10,0.0,10,10,0,809
8679,6,2,6.0,8,8,0,809
8674,6,7,26.5,3,3,0,809
8681,6,6,17.0,4,4,0,809
8680,6,9,42.5,2,2,1,809
8677,6,5,5.0,9,9,0,809
8676,6,3,7.5,7,7,0,809
8675,6,4,11.0,6,6,0,809
8673,6,1,13.0,5,5,0,809
8672,6,23,86.0,1,1,5,809
8651,7,6,20.0,4,4,0,810
8649,7,2,8.0,8,8,0,810
8647,7,5,5.0,9,9,0,810
8645,7,4,11.0,7,7,0,810
8643,7,1,13.0,5,5,0,810
8644,7,7,32.5,3,3,0,810
8642,7,23,96.0,1,1,6,810
8650,7,9,56.5,2,2,1,810
8646,7,3,11.5,6,6,0,810
8648,7,10,0.0,10,10,0,810
8671,8,6,26.0,4,4,0,811
8669,8,2,8.0,8,8,0,811
8667,8,5,5.0,9,9,0,811
8665,8,4,11.0,7,7,0,811
8663,8,1,13.0,6,6,0,811
8664,8,7,34.5,3,3,0,811
8662,8,23,105.0,1,1,6,811
8670,8,9,74.5,2,2,2,811
8666,8,3,15.5,5,5,0,811
8668,8,10,0.0,10,10,0,811
8682,9,23,112.0,1,1,6,812
8683,9,1,14.0,6,6,0,812
8684,9,7,34.5,3,3,0,812
8685,9,4,13.0,7,7,0,812
8686,9,3,20.5,5,5,0,812
8687,9,5,5.0,9,9,0,812
8688,9,10,0.0,10,10,0,812
8689,9,2,8.0,8,8,0,812
8690,9,9,92.5,2,2,3,812
8691,9,6,32.0,4,4,0,812
8692,10,23,114.0,1,1,6,813
8693,10,1,28.0,5,5,1,813
8694,10,7,38.5,4,4,0,813
8695,10,4,13.0,7,7,0,813
8696,10,3,25.5,6,6,0,813
8697,10,5,5.0,9,9,0,813
8698,10,10,0.0,10,10,0,813
8699,10,2,8.0,8,8,0,813
8700,10,9,98.5,2,2,3,813
8701,10,6,40.0,3,3,0,813
8702,11,23,126.0,1,1,7,814
8703,11,1,41.0,4,4,1,814
8704,11,7,38.5,5,5,0,814
8705,11,4,16.0,7,7,0,814
8706,11,3,29.5,6,6,0,814
8707,11,5,5.0,9,9,0,814
8708,11,10,0.0,10,10,0,814
8709,11,2,9.0,8,8,0,814
8710,11,9,98.5,2,2,3,814
8711,11,6,46.0,3,3,0,814
8712,12,23,128.0,1,1,7,815
8713,12,1,44.0,4,4,1,815
8714,12,7,38.5,5,5,0,815
8715,12,4,16.0,8,8,0,815
8716,12,3,30.5,6,6,0,815
8717,12,5,5.0,10,10,0,815
8718,12,10,8.0,9,9,0,815
8719,12,2,18.0,7,7,0,815
8720,12,9,104.5,2,2,3,815
8721,12,6,56.0,3,3,1,815
8722,13,23,146.0,1,1,8,816
8723,13,1,47.0,4,4,1,816
8724,13,7,38.5,5,5,0,816
8725,13,4,20.0,8,8,0,816
8726,13,3,30.5,6,6,0,816
8727,13,5,5.0,10,10,0,816
8728,13,10,13.0,9,9,0,816
8729,13,2,20.0,7,7,0,816
8730,13,9,105.5,2,2,3,816
8731,13,6,62.0,3,3,1,816
8732,14,23,153.0,1,1,8,817
8733,14,1,59.0,4,4,2,817
8734,14,7,46.5,5,5,0,817
8735,14,4,26.0,7,7,0,817
8736,14,3,30.5,6,6,0,817
8737,14,5,5.0,10,10,0,817
8738,14,10,13.0,9,9,0,817
8739,14,2,21.0,8,8,0,817
8740,14,9,110.5,2,2,3,817
8741,14,6,62.0,3,3,1,817
8761,15,6,67.0,3,3,1,818
8760,15,9,120.5,2,2,4,818
8758,15,10,13.0,9,9,0,818
8757,15,5,5.0,10,10,0,818
8756,15,3,34.5,6,6,0,818
8753,15,1,65.0,4,4,2,818
8754,15,7,54.5,5,5,0,818
8752,15,23,156.0,1,1,8,818
8759,15,2,24.0,8,8,0,818
8755,15,4,26.0,7,7,0,818
8762,16,23,161.0,1,1,8,819
8763,16,1,71.0,3,3,2,819
8764,16,7,54.5,5,5,0,819
8765,16,4,26.0,8,8,0,819
8766,16,3,34.5,6,6,0,819
8767,16,5,7.0,10,10,0,819
8768,16,10,13.0,9,9,0,819
8769,16,2,32.0,7,7,0,819
8770,16,9,135.5,2,2,5,819
8771,16,6,70.0,4,4,1,819
8772,356,6,9.0,1,1,1,469
8773,356,1,6.0,2,2,0,469
8774,356,37,4.0,3,3,0,469
8775,356,22,4.0,4,4,0,469
8776,356,21,2.0,5,5,0,469
8777,356,25,0.0,6,6,0,469
8778,356,32,0.0,7,7,0,469
8779,356,27,0.0,8,8,0,469
8780,356,33,0.0,9,9,0,469
8781,356,35,0.0,10,10,0,469
8782,356,48,0.0,11,11,0,469
8783,356,3,0.0,12,12,0,469
8784,356,49,0.0,13,13,0,469
8785,356,34,0.0,14,14,0,469
8786,356,45,0.0,18,18,0,469
8787,356,18,0.0,15,15,0,469
8788,356,44,0.0,16,16,0,469
8789,356,42,0.0,17,17,0,469
8790,356,39,0.0,19,19,0,469
8791,356,46,0.0,20,20,0,469
8792,357,6,9.0,2,2,1,470
8793,357,1,21.0,1,1,1,470
8794,357,37,4.0,4,4,0,470
8795,357,22,8.0,3,3,0,470
8796,357,21,4.0,5,5,0,470
8797,357,25,1.0,7,7,0,470
8798,357,32,0.0,9,9,0,470
8799,357,27,0.0,11,11,0,470
8800,357,33,0.0,12,12,0,470
8801,357,35,0.0,8,8,0,470
8802,357,48,0.0,14,14,0,470
8803,357,3,3.0,6,6,0,470
8804,357,49,0.0,17,17,0,470
8805,357,34,0.0,15,15,0,470
8806,357,45,0.0,13,13,0,470
8807,357,18,0.0,16,16,0,470
8808,357,44,0.0,18,18,0,470
8809,357,42,0.0,19,19,0,470
8810,357,39,0.0,10,10,0,470
8811,357,46,0.0,20,20,0,470
8812,358,6,9.0,2,2,1,471
8813,358,1,36.0,1,1,2,471
8814,358,37,4.0,5,5,0,471
8815,358,22,8.0,3,3,0,471
8816,358,21,4.0,6,6,0,471
8817,358,25,3.0,9,9,0,471
8818,358,32,0.0,10,10,0,471
8819,358,27,0.0,12,12,0,471
8820,358,33,0.0,13,13,0,471
8821,358,35,3.0,7,7,0,471
8822,358,48,0.0,15,15,0,471
8823,358,3,3.0,8,8,0,471
8824,358,49,0.0,17,17,0,471
8825,358,34,5.0,4,4,0,471
8826,358,45,0.0,14,14,0,471
8827,358,18,0.0,16,16,0,471
8828,358,44,0.0,19,19,0,471
8829,358,42,0.0,18,18,0,471
8830,358,39,0.0,11,11,0,471
8831,358,46,0.0,20,20,0,471
8832,359,6,9.0,3,3,1,472
8833,359,1,47.0,1,1,3,472
8834,359,37,4.0,7,7,0,472
8835,359,22,11.0,2,2,0,472
8836,359,21,4.0,8,8,0,472
8837,359,25,7.0,5,5,0,472
8838,359,32,0.0,12,12,0,472
8839,359,27,0.0,11,11,0,472
8840,359,33,0.0,14,14,0,472
8841,359,35,3.0,9,9,0,472
8842,359,48,0.0,13,13,0,472
8843,359,3,9.0,4,4,0,472
8844,359,49,0.0,17,17,0,472
8845,359,34,5.0,6,6,0,472
8846,359,45,0.0,15,15,0,472
8847,359,18,0.0,16,16,0,472
8848,359,44,0.0,20,20,0,472
8849,359,42,0.0,18,18,0,472
8850,359,39,1.0,10,10,0,472
8851,359,46,0.0,19,19,0,472
8852,360,6,9.0,4,4,1,473
8853,360,1,56.0,1,1,4,473
8854,360,37,4.0,8,8,0,473
8855,360,22,13.0,3,3,0,473
8856,360,21,8.0,5,5,0,473
8857,360,25,7.0,6,6,0,473
8858,360,32,0.0,13,13,0,473
8859,360,27,0.0,12,12,0,473
8860,360,33,0.0,14,14,0,473
8861,360,35,3.0,9,9,0,473
8862,360,48,3.0,10,10,0,473
8863,360,3,16.0,2,2,0,473
8864,360,49,0.0,18,18,0,473
8865,360,34,5.0,7,7,0,473
8866,360,45,0.0,15,15,0,473
8867,360,18,0.0,17,17,0,473
8868,360,44,0.0,20,20,0,473
8869,360,42,0.0,19,19,0,473
8870,360,39,1.0,11,11,0,473
8871,360,46,0.0,16,16,0,473
8872,361,6,9.0,4,4,1,474
8873,361,1,56.0,1,1,4,474
8874,361,37,4.0,9,9,0,474
8875,361,22,13.0,3,3,0,474
8876,361,21,8.0,6,6,0,474
8877,361,25,7.0,7,7,0,474
8878,361,32,3.0,10,10,0,474
8879,361,27,2.0,12,12,0,474
8880,361,33,0.0,15,15,0,474
8881,361,35,8.0,5,5,0,474
8882,361,48,3.0,11,11,0,474
8883,361,3,31.0,2,2,1,474
8884,361,49,0.0,19,19,0,474
8885,361,34,5.0,8,8,0,474
8886,361,45,0.0,14,14,0,474
8887,361,18,0.0,18,18,0,474
8888,361,44,0.0,20,20,0,474
8889,361,42,0.0,16,16,0,474
8890,361,39,1.0,13,13,0,474
8891,361,46,0.0,17,17,0,474
8892,362,6,15.0,3,3,1,475
8893,362,1,65.0,1,1,5,475
8894,362,37,4.0,9,9,0,475
8895,362,22,13.0,4,4,0,475
8896,362,21,8.0,7,7,0,475
8897,362,25,10.0,5,5,0,475
8898,362,32,3.0,10,10,0,475
8899,362,27,3.0,12,12,0,475
8900,362,33,0.0,15,15,0,475
8901,362,35,8.0,6,6,0,475
8902,362,48,3.0,11,11,0,475
8903,362,3,35.0,2,2,1,475
8904,362,49,0.0,19,19,0,475
8905,362,34,5.0,8,8,0,475
8906,362,45,0.0,16,16,0,475
8907,362,18,0.0,18,18,0,475
8908,362,44,0.0,20,20,0,475
8909,362,42,0.0,17,17,0,475
8910,362,39,1.0,14,14,0,475
8911,362,46,2.0,13,13,0,475
8912,363,6,21.0,3,3,1,476
8913,363,1,74.0,1,1,6,476
8914,363,37,4.0,10,10,0,476
8915,363,22,17.0,4,4,0,476
8916,363,21,8.0,7,7,0,476
8917,363,25,10.0,5,5,0,476
8918,363,32,6.0,8,8,0,476
8919,363,27,3.0,12,12,0,476
8920,363,33,0.0,16,16,0,476
8921,363,35,8.0,6,6,0,476
8922,363,48,3.0,11,11,0,476
8923,363,3,35.0,2,2,1,476
8924,363,49,0.0,19,19,0,476
8925,363,34,5.0,9,9,0,476
8926,363,45,0.0,17,17,0,476
8927,363,18,3.0,13,13,0,476
8928,363,44,0.0,20,20,0,476
8929,363,42,0.0,18,18,0,476
8930,363,39,1.0,15,15,0,476
8931,363,46,2.0,14,14,0,476
8932,364,6,25.0,3,3,1,477
8933,364,1,89.0,1,1,7,477
8934,364,37,4.0,10,10,0,477
8935,364,22,17.0,4,4,0,477
8936,364,21,9.0,6,6,0,477
8937,364,25,10.0,5,5,0,477
8938,364,32,8.0,8,8,0,477
8939,364,27,3.0,12,12,0,477
8940,364,33,0.0,16,16,0,477
8941,364,35,8.0,7,7,0,477
8942,364,48,3.0,11,11,0,477
8943,364,3,38.0,2,2,1,477
8944,364,49,0.0,19,19,0,477
8945,364,34,5.0,9,9,0,477
8946,364,45,0.0,17,17,0,477
8947,364,18,3.0,13,13,0,477
8948,364,44,0.0,20,20,0,477
8949,364,42,0.0,18,18,0,477
8950,364,39,1.0,15,15,0,477
8951,364,46,2.0,14,14,0,477
8952,365,6,34.0,3,3,2,478
8953,365,1,98.0,1,1,7,478
8954,365,37,4.0,10,10,0,478
8955,365,22,17.0,4,4,0,478
8956,365,21,11.0,5,5,0,478
8957,365,25,10.0,6,6,0,478
8958,365,32,9.0,7,7,0,478
8959,365,27,3.0,12,12,0,478
8960,365,33,0.0,16,16,0,478
8961,365,35,8.0,8,8,0,478
8962,365,48,3.0,11,11,0,478
8963,365,3,42.0,2,2,1,478
8964,365,49,0.0,19,19,0,478
8965,365,34,5.0,9,9,0,478
8966,365,45,0.0,17,17,0,478
8967,365,18,3.0,13,13,0,478
8968,365,44,0.0,20,20,0,478
8969,365,42,0.0,18,18,0,478
8970,365,39,1.0,15,15,0,478
8971,365,46,2.0,14,14,0,478
8972,366,6,38.0,3,3,2,479
8973,366,1,113.0,1,1,8,479
8974,366,37,4.0,10,10,0,479
8975,366,22,19.0,4,4,0,479
8976,366,21,12.0,5,5,0,479
8977,366,25,10.0,6,6,0,479
8978,366,32,9.0,7,7,0,479
8979,366,27,3.0,12,12,0,479
8980,366,33,0.0,16,16,0,479
8981,366,35,8.0,8,8,0,479
8982,366,48,3.0,11,11,0,479
8983,366,3,45.0,2,2,1,479
8984,366,49,0.0,19,19,0,479
8985,366,34,5.0,9,9,0,479
8986,366,45,0.0,17,17,0,479
8987,366,18,3.0,13,13,0,479
8988,366,44,0.0,20,20,0,479
8989,366,42,0.0,18,18,0,479
8990,366,39,1.0,15,15,0,479
8991,366,46,2.0,14,14,0,479
8992,367,6,44.0,3,3,2,480
8993,367,1,122.0,1,1,9,480
8994,367,37,4.0,10,10,0,480
8995,367,22,19.0,4,4,0,480
8996,367,21,12.0,6,6,0,480
8997,367,25,12.0,5,5,0,480
8998,367,32,9.0,7,7,0,480
8999,367,27,3.0,12,12,0,480
9000,367,33,0.0,16,16,0,480
9001,367,35,8.0,8,8,0,480
9002,367,48,3.0,11,11,0,480
9003,367,3,52.0,2,2,1,480
9004,367,49,0.0,19,19,0,480
9005,367,34,6.0,9,9,0,480
9006,367,45,0.0,17,17,0,480
9007,367,18,3.0,13,13,0,480
9008,367,44,0.0,20,20,0,480
9009,367,42,0.0,18,18,0,480
9010,367,39,1.0,15,15,0,480
9011,367,46,2.0,14,14,0,480
9012,368,6,53.0,2,2,3,481
9013,368,1,128.0,1,1,9,481
9014,368,37,4.0,12,12,0,481
9015,368,22,22.0,4,4,0,481
9016,368,21,12.0,6,6,0,481
9017,368,25,13.0,5,5,0,481
9018,368,32,9.0,7,7,0,481
9019,368,27,3.0,14,14,0,481
9020,368,33,0.0,16,16,0,481
9021,368,35,8.0,8,8,0,481
9022,368,48,3.0,13,13,0,481
9023,368,3,52.0,3,3,1,481
9024,368,49,0.0,19,19,0,481
9025,368,34,6.0,10,10,0,481
9026,368,45,0.0,17,17,0,481
9027,368,18,5.0,11,11,0,481
9028,368,44,0.0,20,20,0,481
9029,368,42,0.0,18,18,0,481
9030,368,39,1.0,15,15,0,481
9031,368,46,6.0,9,9,0,481
9032,369,6,59.0,2,2,3,482
9033,369,1,141.0,1,1,10,482
9034,369,37,4.0,12,12,0,482
9035,369,22,22.0,4,4,0,482
9036,369,21,12.0,6,6,0,482
9037,369,25,16.0,5,5,0,482
9038,369,32,9.0,7,7,0,482
9039,369,27,3.0,14,14,0,482
9040,369,33,1.0,16,16,0,482
9041,369,35,8.0,8,8,0,482
9042,369,48,3.0,13,13,0,482
9043,369,3,54.0,3,3,1,482
9044,369,49,0.0,19,19,0,482
9045,369,34,6.0,10,10,0,482
9046,369,45,0.0,17,17,0,482
9047,369,18,5.0,11,11,0,482
9048,369,44,0.0,20,20,0,482
9049,369,42,0.0,18,18,0,482
9050,369,39,1.0,15,15,0,482
9051,369,46,6.0,9,9,0,482
9129,370,42,0.0,18,18,0,483
9131,370,46,6.0,10,10,0,483
9117,370,25,16.0,5,5,0,483
9118,370,32,12.0,7,7,0,483
9119,370,27,3.0,14,14,0,483
9120,370,33,1.0,16,16,0,483
9121,370,35,8.0,8,8,0,483
9122,370,48,3.0,13,13,0,483
9123,370,3,64.0,2,2,1,483
9124,370,49,0.0,19,19,0,483
9125,370,34,8.0,9,9,0,483
9126,370,45,0.0,17,17,0,483
9127,370,18,5.0,11,11,0,483
9128,370,44,0.0,20,20,0,483
9116,370,21,13.0,6,6,0,483
9115,370,22,31.0,4,4,1,483
9114,370,37,4.0,12,12,0,483
9112,370,6,59.0,3,3,3,483
9113,370,1,141.0,1,1,10,483
9130,370,39,1.0,15,15,0,483
9133,371,1,141.0,1,1,10,484
9132,371,6,59.0,3,3,3,484
9134,371,37,4.0,12,12,0,484
9135,371,22,39.0,4,4,1,484
9136,371,21,13.0,7,7,0,484
9137,371,25,16.0,5,5,0,484
9138,371,32,15.0,6,6,0,484
9139,371,27,3.0,14,14,0,484
9140,371,33,1.0,16,16,0,484
9141,371,35,8.0,8,8,0,484
9142,371,48,3.0,13,13,0,484
9143,371,3,77.0,2,2,2,484
9144,371,49,0.0,19,19,0,484
9145,371,34,8.0,9,9,0,484
9146,371,45,0.0,17,17,0,484
9147,371,18,6.0,11,11,0,484
9148,371,44,0.0,20,20,0,484
9149,371,42,0.0,18,18,0,484
9150,371,39,1.0,15,15,0,484
9151,371,46,6.0,10,10,0,484
9152,372,1,9.0,1,1,1,453
9153,372,6,8.0,2,2,0,453
9154,372,32,5.0,3,3,0,453
9155,372,21,3.0,4,4,0,453
9156,372,22,0.0,5,5,0,453
9157,372,27,0.0,6,6,0,453
9158,372,48,0.0,7,7,0,453
9159,372,25,0.0,8,8,0,453
9160,372,18,0.0,9,9,0,453
9161,372,33,0.0,10,10,0,453
9162,372,42,0.0,11,11,0,453
9163,372,39,0.0,12,12,0,453
9164,372,44,0.0,13,13,0,453
9165,372,3,0.0,14,14,0,453
9166,372,37,0.0,15,15,0,453
9167,372,49,0.0,16,16,0,453
9168,372,45,0.0,17,17,0,453
9169,372,35,0.0,18,18,0,453
9170,373,1,24.0,1,1,2,454
9171,373,6,10.0,2,2,0,454
9172,373,32,9.0,3,3,0,454
9173,373,21,3.0,5,5,0,454
9174,373,22,4.0,4,4,0,454
9175,373,27,0.0,6,6,0,454
9176,373,48,0.0,13,13,0,454
9177,373,25,0.0,11,11,0,454
9178,373,18,0.0,8,8,0,454
9179,373,33,0.0,9,9,0,454
9180,373,42,0.0,14,14,0,454
9181,373,39,0.0,7,7,0,454
9182,373,44,0.0,15,15,0,454
9183,373,3,0.0,10,10,0,454
9184,373,37,0.0,12,12,0,454
9185,373,49,0.0,17,17,0,454
9186,373,45,0.0,18,18,0,454
9187,373,35,0.0,16,16,0,454
9188,374,1,33.0,1,1,3,455
9189,374,6,20.0,2,2,0,455
9190,374,32,9.0,3,3,0,455
9191,374,21,6.0,4,4,0,455
9192,374,22,4.0,5,5,0,455
9193,374,27,0.0,9,9,0,455
9194,374,48,0.0,14,14,0,455
9195,374,25,2.0,6,6,0,455
9196,374,18,0.0,13,13,0,455
9197,374,33,0.0,8,8,0,455
9198,374,42,0.0,15,15,0,455
9199,374,39,0.0,12,12,0,455
9200,374,44,0.0,17,17,0,455
9201,374,3,1.0,7,7,0,455
9202,374,37,0.0,11,11,0,455
9203,374,49,0.0,16,16,0,455
9204,374,45,0.0,10,10,0,455
9205,374,35,0.0,18,18,0,455
9206,375,1,48.0,1,1,4,456
9207,375,6,27.0,2,2,0,456
9208,375,32,9.0,3,3,0,456
9209,375,21,9.0,4,4,0,456
9210,375,22,4.0,5,5,0,456
9211,375,27,0.0,9,9,0,456
9212,375,48,0.0,17,17,0,456
9213,375,25,2.0,6,6,0,456
9214,375,18,0.0,13,13,0,456
9215,375,33,0.0,8,8,0,456
9216,375,42,0.0,15,15,0,456
9217,375,39,0.0,11,11,0,456
9218,375,44,0.0,14,14,0,456
9219,375,3,1.0,7,7,0,456
9220,375,37,0.0,12,12,0,456
9221,375,49,0.0,16,16,0,456
9222,375,45,0.0,10,10,0,456
9223,375,35,0.0,18,18,0,456
9224,376,1,63.0,1,1,5,457
9225,376,6,27.0,2,2,0,457
9226,376,32,12.0,3,3,0,457
9227,376,21,9.0,4,4,0,457
9228,376,22,8.0,5,5,0,457
9229,376,27,0.0,11,11,0,457
9230,376,48,0.0,12,12,0,457
9231,376,25,3.0,6,6,0,457
9232,376,18,0.0,15,15,0,457
9233,376,33,0.0,9,9,0,457
9234,376,42,0.0,10,10,0,457
9235,376,39,0.0,14,14,0,457
9236,376,44,0.0,16,16,0,457
9237,376,3,1.0,8,8,0,457
9238,376,37,2.0,7,7,0,457
9239,376,49,0.0,17,17,0,457
9240,376,45,0.0,13,13,0,457
9241,376,35,0.0,18,18,0,457
9242,377,1,78.0,1,1,6,458
9243,377,6,27.0,2,2,0,458
9244,377,32,12.0,4,4,0,458
9245,377,21,9.0,5,5,0,458
9246,377,22,12.0,3,3,0,458
9247,377,27,0.0,14,14,0,458
9248,377,48,3.0,7,7,0,458
9249,377,25,5.0,6,6,0,458
9250,377,18,1.0,9,9,0,458
9251,377,33,0.0,11,11,0,458
9252,377,42,0.0,12,12,0,458
9253,377,39,0.0,16,16,0,458
9254,377,44,0.0,17,17,0,458
9255,377,3,1.0,10,10,0,458
9256,377,37,2.0,8,8,0,458
9257,377,49,0.0,18,18,0,458
9258,377,45,0.0,15,15,0,458
9259,377,35,0.0,13,13,0,458
9260,378,1,93.0,1,1,7,459
9261,378,6,34.0,2,2,0,459
9262,378,32,14.0,3,3,0,459
9263,378,21,9.0,5,5,0,459
9264,378,22,13.0,4,4,0,459
9265,378,27,0.0,14,14,0,459
9266,378,48,3.0,7,7,0,459
9267,378,25,5.0,6,6,0,459
9268,378,18,1.0,9,9,0,459
9269,378,33,0.0,11,11,0,459
9270,378,42,0.0,13,13,0,459
9271,378,39,0.0,16,16,0,459
9272,378,44,0.0,17,17,0,459
9273,378,3,1.0,10,10,0,459
9274,378,37,2.0,8,8,0,459
9275,378,49,0.0,18,18,0,459
9276,378,45,0.0,15,15,0,459
9277,378,35,0.0,12,12,0,459
9278,379,1,102.0,1,1,8,460
9279,379,6,34.0,2,2,0,460
9280,379,32,16.0,4,4,0,460
9281,379,21,10.0,5,5,0,460
9282,379,22,17.0,3,3,0,460
9283,379,27,0.0,14,14,0,460
9284,379,48,3.0,9,9,0,460
9285,379,25,5.0,8,8,0,460
9286,379,18,1.0,10,10,0,460
9287,379,33,0.0,11,11,0,460
9288,379,42,0.0,13,13,0,460
9289,379,39,0.0,16,16,0,460
9290,379,44,0.0,17,17,0,460
9291,379,3,7.0,6,6,0,460
9292,379,37,5.0,7,7,0,460
9293,379,49,0.0,18,18,0,460
9294,379,45,0.0,15,15,0,460
9295,379,35,0.0,12,12,0,460
9296,380,1,117.0,1,1,9,461
9297,380,6,41.0,2,2,0,461
9298,380,32,16.0,4,4,0,461
9299,380,21,10.0,5,5,0,461
9300,380,22,18.0,3,3,0,461
9301,380,27,0.0,14,14,0,461
9302,380,48,3.0,9,9,0,461
9303,380,25,5.0,8,8,0,461
9304,380,18,1.0,10,10,0,461
9305,380,33,0.0,11,11,0,461
9306,380,42,0.0,13,13,0,461
9307,380,39,0.0,16,16,0,461
9308,380,44,0.0,17,17,0,461
9309,380,3,7.0,6,6,0,461
9310,380,37,7.0,7,7,0,461
9311,380,49,0.0,18,18,0,461
9312,380,45,0.0,15,15,0,461
9313,380,35,0.0,12,12,0,461
9314,381,1,132.0,1,1,10,462
9315,381,6,44.0,2,2,0,462
9316,381,32,16.0,4,4,0,462
9317,381,21,10.0,5,5,0,462
9318,381,22,22.0,3,3,0,462
9319,381,27,0.0,14,14,0,462
9320,381,48,3.0,9,9,0,462
9321,381,25,5.0,8,8,0,462
9322,381,18,1.0,10,10,0,462
9323,381,33,0.0,11,11,0,462
9324,381,42,0.0,13,13,0,462
9325,381,39,0.0,16,16,0,462
9326,381,44,0.0,17,17,0,462
9327,381,3,8.0,7,7,0,462
9328,381,37,9.0,6,6,0,462
9329,381,49,0.0,18,18,0,462
9330,381,45,0.0,15,15,0,462
9331,381,35,0.0,12,12,0,462
9332,382,1,147.0,1,1,11,463
9333,382,6,44.0,2,2,0,463
9334,382,32,19.0,4,4,0,463
9335,382,21,13.0,6,6,0,463
9336,382,22,22.0,3,3,0,463
9337,382,27,0.0,14,14,0,463
9338,382,48,3.0,9,9,0,463
9339,382,25,5.0,8,8,0,463
9340,382,18,1.0,10,10,0,463
9341,382,33,0.0,11,11,0,463
9342,382,42,0.0,13,13,0,463
9343,382,39,0.0,16,16,0,463
9344,382,44,0.0,17,17,0,463
9345,382,3,8.0,7,7,0,463
9346,382,37,13.0,5,5,0,463
9347,382,49,0.0,18,18,0,463
9348,382,45,0.0,15,15,0,463
9349,382,35,0.0,12,12,0,463
9350,383,1,147.0,1,1,11,464
9351,383,6,59.0,2,2,1,464
9352,383,32,19.0,5,5,0,464
9353,383,21,20.0,4,4,0,464
9354,383,22,23.0,3,3,0,464
9355,383,27,0.0,14,14,0,464
9356,383,48,3.0,9,9,0,464
9357,383,25,5.0,8,8,0,464
9358,383,18,1.0,10,10,0,464
9359,383,33,0.0,11,11,0,464
9360,383,42,0.0,13,13,0,464
9361,383,39,0.0,16,16,0,464
9362,383,44,0.0,17,17,0,464
9363,383,3,8.0,7,7,0,464
9364,383,37,15.0,6,6,0,464
9365,383,49,0.0,18,18,0,464
9366,383,45,0.0,15,15,0,464
9367,383,35,0.0,12,12,0,464
9368,384,1,157.0,1,1,12,465
9369,384,6,61.0,2,2,1,465
9370,384,32,19.0,6,6,0,465
9371,384,21,23.0,4,4,0,465
9372,384,22,27.0,3,3,0,465
9373,384,27,0.0,14,14,0,465
9374,384,48,3.0,9,9,0,465
9375,384,25,5.0,8,8,0,465
9376,384,18,1.0,10,10,0,465
9377,384,33,0.0,11,11,0,465
9378,384,42,0.0,13,13,0,465
9379,384,39,0.0,15,15,0,465
9380,384,44,0.0,17,17,0,465
9381,384,3,8.0,7,7,0,465
9382,384,37,21.0,5,5,0,465
9383,384,49,0.0,18,18,0,465
9384,384,45,0.0,16,16,0,465
9385,384,35,0.0,12,12,0,465
9386,385,1,169.0,1,1,13,466
9387,385,6,62.0,2,2,1,466
9388,385,32,19.0,6,6,0,466
9389,385,21,23.0,4,4,0,466
9390,385,22,31.0,3,3,0,466
9391,385,27,0.0,14,14,0,466
9392,385,48,3.0,9,9,0,466
9393,385,25,5.0,8,8,0,466
9394,385,18,1.0,10,10,0,466
9395,385,33,0.0,11,11,0,466
9396,385,42,0.0,13,13,0,466
9397,385,39,0.0,15,15,0,466
9398,385,44,0.0,17,17,0,466
9399,385,3,16.0,7,7,0,466
9400,385,37,21.0,5,5,0,466
9401,385,49,0.0,18,18,0,466
9402,385,45,0.0,16,16,0,466
9403,385,35,0.0,12,12,0,466
9404,386,1,184.0,1,1,14,467
9405,386,6,65.0,2,2,1,467
9406,386,32,19.0,6,6,0,467
9407,386,21,23.0,4,4,0,467
9408,386,22,37.0,3,3,0,467
9409,386,27,0.0,15,15,0,467
9410,386,48,3.0,9,9,0,467
9411,386,25,5.0,8,8,0,467
9412,386,18,1.0,10,10,0,467
9413,386,33,0.0,11,11,0,467
9414,386,42,0.0,14,14,0,467
9415,386,39,0.0,13,13,0,467
9416,386,44,0.0,17,17,0,467
9417,386,3,17.0,7,7,0,467
9418,386,37,21.0,5,5,0,467
9419,386,49,0.0,18,18,0,467
9420,386,45,0.0,16,16,0,467
9421,386,35,0.0,12,12,0,467
9422,387,1,199.0,1,1,15,468
9423,387,6,65.0,2,2,1,468
9424,387,32,23.0,4,4,0,468
9425,387,21,23.0,5,5,0,468
9426,387,22,39.0,3,3,0,468
9427,387,27,0.0,15,15,0,468
9428,387,48,3.0,9,9,0,468
9429,387,25,5.0,8,8,0,468
9430,387,18,1.0,10,10,0,468
9431,387,33,0.0,11,11,0,468
9432,387,42,0.0,14,14,0,468
9433,387,39,0.0,13,13,0,468
9434,387,44,0.0,17,17,0,468
9435,387,3,20.0,7,7,0,468
9436,387,37,22.0,6,6,0,468
9437,387,49,0.0,18,18,0,468
9438,387,45,0.0,16,16,0,468
9439,387,35,0.0,12,12,0,468
9440,388,1,13.0,1,1,1,437
9441,388,3,7.0,2,2,0,437
9442,388,6,3.0,3,3,0,437
9443,388,22,2.0,4,4,0,437
9444,388,32,0.0,5,5,0,437
9445,388,49,0.0,6,6,0,437
9446,388,25,0.0,7,7,0,437
9447,388,39,0.0,8,8,0,437
9448,388,21,0.0,9,9,0,437
9449,388,34,0.0,10,10,0,437
9450,388,45,0.0,11,11,0,437
9451,388,18,0.0,12,12,0,437
