,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
6132,11129,488,21,10.0,5,5,0,348
6133,11130,488,45,0.0,15,15,0,348
6134,11131,488,32,9.0,6,6,0,348
6135,11132,488,1,1.0,11,11,0,348
6136,11133,488,37,0.0,16,16,0,348
6137,11134,488,53,0.0,17,17,0,348
6138,11135,489,3,61.0,1,1,3,349
6139,11136,489,34,25.0,3,3,2,349
6140,11137,489,51,3.0,11,11,0,349
6141,11138,489,25,5.0,9,9,0,349
6142,11139,489,55,1.0,12,12,0,349
6143,11140,489,56,0.0,13,13,0,349
6144,11141,489,4,6.0,7,7,0,349
6145,11142,489,57,4.0,10,10,0,349
6146,11143,489,6,26.0,2,2,2,349
6147,11144,489,27,17.0,4,4,0,349
6148,11145,489,54,0.0,14,14,0,349
6149,11146,489,21,10.0,6,6,0,349
6150,11147,489,45,0.0,15,15,0,349
6151,11148,489,32,12.0,5,5,0,349
6152,11149,489,1,5.0,8,8,0,349
6153,11150,489,37,0.0,16,16,0,349
6154,11151,489,53,0.0,17,17,0,349
6155,11152,490,3,61.0,1,1,3,350
6156,11153,490,34,29.0,2,2,2,350
6157,11154,490,51,3.0,11,11,0,350
6158,11155,490,25,5.0,9,9,0,350
6159,11156,490,55,1.0,12,12,0,350
6160,11157,490,56,0.0,13,13,0,350
6161,11158,490,4,18.0,4,4,1,350
6162,11159,490,57,4.0,10,10,0,350
6163,11160,490,6,28.0,3,3,2,350
6164,11161,490,27,17.0,5,5,0,350
6165,11162,490,54,0.0,14,14,0,350
6166,11163,490,21,10.0,8,8,0,350
6167,11164,490,45,0.0,15,15,0,350
6168,11165,490,32,13.0,6,6,0,350
6169,11166,490,1,11.0,7,7,0,350
6170,11167,490,37,0.0,16,16,0,350
6171,11168,490,53,0.0,17,17,0,350
6172,11169,491,3,67.0,1,1,3,351
6173,11170,491,34,31.0,2,2,2,351
6174,11171,491,51,3.0,11,11,0,351
6175,11172,491,25,8.0,9,9,0,351
6176,11173,491,55,1.0,12,12,0,351
6177,11174,491,56,0.0,14,14,0,351
6178,11175,491,4,18.0,6,6,1,351
6179,11176,491,57,4.0,10,10,0,351
6180,11177,491,6,28.0,3,3,2,351
6181,11178,491,27,21.0,4,4,0,351
6182,11179,491,54,1.0,13,13,0,351
6183,11180,491,21,10.0,8,8,0,351
6184,11181,491,45,0.0,16,16,0,351
6185,11182,491,32,13.0,7,7,0,351
6186,11183,491,1,20.0,5,5,1,351
6187,11184,491,37,0.0,15,15,0,351
6188,11185,491,53,0.0,17,17,0,351
6189,11220,493,3,72.0,1,1,3,353
6190,11221,493,34,47.0,2,2,3,353
6191,11222,493,51,3.0,11,11,0,353
6192,11223,493,25,10.0,9,9,0,353
6193,11224,493,55,1.0,12,12,0,353
6194,11225,493,56,0.0,14,14,0,353
6195,11226,493,4,30.0,4,4,1,353
6196,11227,493,57,4.0,10,10,0,353
6197,11228,493,6,28.0,5,5,2,353
6198,11229,493,27,34.0,3,3,1,353
6199,11230,493,54,1.0,13,13,0,353
6200,11231,493,21,10.0,8,8,0,353
6201,11232,493,45,0.0,16,16,0,353
6202,11233,493,32,13.0,7,7,0,353
6203,11234,493,1,22.0,6,6,1,353
6204,11235,493,37,0.0,15,15,0,353
6205,11236,493,53,0.0,17,17,0,353
6206,11219,492,53,0.0,17,17,0,352
6207,11218,492,37,0.0,15,15,0,352
6208,11217,492,1,21.0,6,6,1,352
6209,11215,492,45,0.0,16,16,0,352
6210,11213,492,54,1.0,13,13,0,352
6211,11212,492,27,25.0,4,4,0,352
6212,11211,492,6,28.0,3,3,2,352
6213,11210,492,57,4.0,10,10,0,352
6214,11205,492,51,3.0,11,11,0,352
6215,11216,492,32,13.0,7,7,0,352
6216,11214,492,21,10.0,8,8,0,352
6217,11206,492,25,10.0,9,9,0,352
6218,11207,492,55,1.0,12,12,0,352
6219,11208,492,56,0.0,14,14,0,352
6220,11209,492,4,24.0,5,5,1,352
6221,11204,492,34,43.0,2,2,3,352
6222,11203,492,3,67.0,1,1,3,352
6223,11237,494,3,76.0,1,1,3,354
6224,11238,494,34,56.0,2,2,3,354
6225,11239,494,51,3.0,11,11,0,354
6226,11240,494,25,10.0,9,9,0,354
6227,11241,494,55,1.0,12,12,0,354
6228,11242,494,56,0.0,14,14,0,354
6229,11243,494,4,39.0,3,3,2,354
6230,11244,494,57,5.0,10,10,0,354
6231,11245,494,6,28.0,5,5,2,354
6232,11246,494,27,34.0,4,4,1,354
6233,11247,494,54,1.0,13,13,0,354
6234,11248,494,21,10.0,8,8,0,354
6235,11249,494,45,0.0,16,16,0,354
6236,11250,494,32,15.0,7,7,0,354
6237,11251,494,1,22.0,6,6,1,354
6238,11252,494,37,0.0,15,15,0,354
6239,11253,494,53,0.0,17,17,0,354
6240,11254,495,3,86.0,1,1,3,355
6241,11255,495,34,57.0,2,2,3,355
6242,11256,495,51,3.0,11,11,0,355
6243,11257,495,25,10.0,9,9,0,355
6244,11258,495,55,1.0,12,12,0,355
6245,11259,495,56,0.0,14,14,0,355
6246,11260,495,4,48.0,3,3,3,355
6247,11261,495,57,5.0,10,10,0,355
6248,11262,495,6,30.0,5,5,2,355
6249,11263,495,27,34.0,4,4,1,355
6250,11264,495,54,1.0,13,13,0,355
6251,11265,495,21,10.0,8,8,0,355
6252,11266,495,45,0.0,16,16,0,355
6253,11267,495,32,18.0,7,7,0,355
6254,11268,495,1,22.0,6,6,1,355
6255,11269,495,37,0.0,15,15,0,355
6256,11270,495,53,0.0,17,17,0,355
6257,11271,496,3,86.0,1,1,3,356
6258,11272,496,34,59.0,2,2,3,356
6259,11273,496,51,6.0,10,10,0,356
6260,11274,496,25,10.0,9,9,0,356
6261,11275,496,55,1.0,12,12,0,356
6262,11276,496,56,0.0,15,15,0,356
6263,11277,496,4,48.0,3,3,3,356
6264,11278,496,57,5.0,11,11,0,356
6265,11279,496,6,34.0,5,5,2,356
6266,11280,496,27,43.0,4,4,2,356
6267,11281,496,54,1.0,13,13,0,356
6268,11282,496,21,10.0,8,8,0,356
6269,11283,496,45,0.0,16,16,0,356
6270,11284,496,32,19.0,7,7,0,356
6271,11285,496,1,28.0,6,6,1,356
6272,11286,496,37,0.0,14,14,0,356
6273,11287,496,53,0.0,17,17,0,356
6274,11288,497,3,95.0,1,1,4,357
6275,11289,497,34,61.0,2,2,3,357
6276,11290,497,51,10.0,9,9,0,357
6277,11291,497,25,10.0,10,10,0,357
6278,11292,497,55,1.0,12,12,0,357
6279,11293,497,56,0.0,15,15,0,357
6280,11294,497,4,54.0,3,3,3,357
6281,11295,497,57,5.0,11,11,0,357
6282,11296,497,6,34.0,5,5,2,357
6283,11297,497,27,44.0,4,4,2,357
6284,11298,497,54,1.0,13,13,0,357
6285,11299,497,21,10.0,8,8,0,357
6286,11300,497,45,0.0,16,16,0,357
6287,11301,497,32,22.0,7,7,0,357
6288,11302,497,1,28.0,6,6,1,357
6289,11303,497,37,0.0,14,14,0,357
6290,11304,497,53,0.0,17,17,0,357
6291,11305,498,3,9.0,1,1,1,329
6292,11306,498,34,6.0,2,2,0,329
6293,11307,498,56,4.0,3,3,0,329
6294,11308,498,25,3.0,4,4,0,329
6295,11309,498,51,2.0,5,5,0,329
6296,11310,498,1,1.0,6,6,0,329
6297,11311,498,6,0.0,7,7,0,329
6298,11312,498,57,0.0,8,8,0,329
6299,11313,498,27,0.0,9,9,0,329
6300,11314,498,21,0.0,10,10,0,329
6301,11315,498,54,0.0,11,11,0,329
6302,11316,498,32,0.0,12,12,0,329
6303,11317,498,4,0.0,13,13,0,329
6304,11318,498,58,0.0,14,14,0,329
6305,11319,498,45,0.0,15,15,0,329
6306,11320,499,3,13.0,1,1,1,330
6307,11321,499,34,6.0,3,3,0,330
6308,11322,499,56,4.0,5,5,0,330
6309,11323,499,25,3.0,6,6,0,330
6310,11324,499,51,2.0,9,9,0,330
6311,11325,499,1,3.0,8,8,0,330
6312,11326,499,6,0.0,12,12,0,330
6313,11327,499,57,0.0,13,13,0,330
6314,11328,499,27,3.0,7,7,0,330
6315,11329,499,21,1.0,10,10,0,330
6316,11330,499,54,0.0,11,11,0,330
6317,11331,499,32,6.0,4,4,0,330
6318,11332,499,4,9.0,2,2,1,330
6319,11333,499,58,0.0,14,14,0,330
6320,11334,499,45,0.0,15,15,0,330
6321,11335,500,3,15.0,2,2,1,331
6322,11336,500,34,9.0,4,4,0,331
6323,11337,500,56,4.0,6,6,0,331
6324,11338,500,25,3.0,7,7,0,331
6325,11339,500,51,2.0,9,9,0,331
6326,11340,500,1,3.0,8,8,0,331
6327,11341,500,6,0.0,14,14,0,331
6328,11342,500,57,0.0,12,12,0,331
6329,11343,500,27,13.0,3,3,0,331
6330,11344,500,21,2.0,10,10,0,331
6331,11345,500,54,0.0,11,11,0,331
6332,11346,500,32,6.0,5,5,0,331
6333,11347,500,4,18.0,1,1,2,331
6334,11348,500,58,0.0,13,13,0,331
6335,11349,500,45,0.0,15,15,0,331
6336,11350,501,3,15.0,3,3,1,332
6337,11351,501,34,18.0,2,2,1,332
6338,11352,501,56,8.0,6,6,0,332
6339,11353,501,25,3.0,9,9,0,332
6340,11354,501,51,2.0,10,10,0,332
6341,11355,501,1,6.0,8,8,0,332
6342,11356,501,6,2.0,11,11,0,332
6343,11357,501,57,0.0,13,13,0,332
6344,11358,501,27,14.0,4,4,0,332
6345,11359,501,21,8.0,5,5,0,332
6346,11360,501,54,0.0,12,12,0,332
6347,11361,501,32,6.0,7,7,0,332
6348,11362,501,4,18.0,1,1,2,332
6349,11363,501,58,0.0,14,14,0,332
6350,11364,501,45,0.0,15,15,0,332
6351,11365,502,3,25.0,1,1,1,333
6352,11366,502,34,18.0,4,4,1,333
6353,11367,502,56,8.0,6,6,0,333
6354,11368,502,25,5.0,9,9,0,333
6355,11369,502,51,2.0,11,11,0,333
6356,11370,502,1,6.0,8,8,0,333
6357,11371,502,6,3.0,10,10,0,333
6358,11372,502,57,0.0,13,13,0,333
6359,11373,502,27,23.0,2,2,1,333
6360,11374,502,21,8.0,5,5,0,333
6361,11375,502,54,0.0,12,12,0,333
6362,11376,502,32,6.0,7,7,0,333
6363,11377,502,4,21.0,3,3,2,333
6364,11378,502,58,0.0,14,14,0,333
6365,11379,502,45,0.0,15,15,0,333
6366,11380,503,3,34.0,1,1,2,334
6367,11381,503,34,22.0,3,3,1,334
6368,11382,503,56,9.0,6,6,0,334
6369,11383,503,25,5.0,9,9,0,334
6370,11384,503,51,2.0,11,11,0,334
6371,11385,503,1,6.0,8,8,0,334
6372,11386,503,6,5.0,10,10,0,334
6373,11387,503,57,0.0,13,13,0,334
6374,11388,503,27,29.0,2,2,1,334
6375,11389,503,21,11.0,5,5,0,334
6376,11390,503,54,0.0,12,12,0,334
6377,11391,503,32,6.0,7,7,0,334
6378,11392,503,4,21.0,4,4,2,334
6379,11393,503,58,0.0,14,14,0,334
6380,11394,503,45,0.0,15,15,0,334
6381,11395,504,3,44.0,1,1,3,335
6382,11396,504,34,25.0,3,3,1,335
6383,11397,504,56,9.0,6,6,0,335
6384,11398,504,25,5.0,9,9,0,335
6385,11399,504,51,2.0,11,11,0,335
6386,11400,504,1,6.0,8,8,0,335
6387,11401,504,6,5.0,10,10,0,335
6388,11402,504,57,0.0,13,13,0,335
6389,11403,504,27,39.0,2,2,1,335
6390,11404,504,21,11.0,5,5,0,335
6391,11405,504,54,0.0,12,12,0,335
6392,11406,504,32,6.0,7,7,0,335
6393,11407,504,4,23.0,4,4,2,335
6394,11408,504,58,0.0,14,14,0,335
6395,11409,504,45,0.0,15,15,0,335
6396,11410,505,3,57.0,1,1,4,336
6397,11411,505,34,31.0,3,3,1,336
6398,11412,505,56,9.0,7,7,0,336
6399,11413,505,25,10.0,6,6,0,336
6400,11414,505,51,2.0,11,11,0,336
6401,11415,505,1,7.0,8,8,0,336
6402,11416,505,6,5.0,10,10,0,336
6403,11417,505,57,0.0,13,13,0,336
6404,11418,505,27,39.0,2,2,1,336
6405,11419,505,21,11.0,5,5,0,336
6406,11420,505,54,0.0,12,12,0,336
6407,11421,505,32,6.0,9,9,0,336
6408,11422,505,4,23.0,4,4,2,336
6409,11423,505,58,0.0,14,14,0,336
6410,11424,505,45,0.0,15,15,0,336
6411,11425,506,3,67.0,1,1,4,337
6412,11426,506,34,34.0,3,3,1,337
6413,11427,506,56,9.0,7,7,0,337
6414,11428,506,25,10.0,6,6,0,337
6415,11429,506,51,4.0,11,11,0,337
6416,11430,506,1,7.0,8,8,0,337
6417,11431,506,6,6.0,10,10,0,337
6418,11432,506,57,0.0,13,13,0,337
6419,11433,506,27,48.0,2,2,2,337
6420,11434,506,21,11.0,5,5,0,337
6421,11435,506,54,0.0,12,12,0,337
6422,11436,506,32,6.0,9,9,0,337
6423,11437,506,4,23.0,4,4,2,337
6424,11438,506,58,0.0,14,14,0,337
6425,11439,506,45,0.0,15,15,0,337
6426,11440,507,3,77.0,1,1,4,338
6427,11441,507,34,36.0,3,3,1,338
6428,11442,507,56,9.0,7,7,0,338
6429,11443,507,25,10.0,6,6,0,338
6430,11444,507,51,4.0,11,11,0,338
6431,11445,507,1,7.0,9,9,0,338
6432,11446,507,6,6.0,10,10,0,338
6433,11447,507,57,0.0,13,13,0,338
6434,11448,507,27,51.0,2,2,2,338
6435,11449,507,21,11.0,5,5,0,338
6436,11450,507,54,0.0,12,12,0,338
6437,11451,507,32,7.0,8,8,0,338
6438,11452,507,4,32.0,4,4,3,338
6439,11453,507,58,0.0,14,14,0,338
6440,11454,507,45,0.0,15,15,0,338
6441,11455,508,3,80.0,1,1,4,339
6442,11456,508,34,45.0,3,3,2,339
6443,11457,508,56,9.0,7,7,0,339
6444,11458,508,25,12.0,5,5,0,339
6445,11459,508,51,4.0,11,11,0,339
6446,11460,508,1,8.0,8,8,0,339
6447,11461,508,6,6.0,10,10,0,339
6448,11462,508,57,0.0,13,13,0,339
6449,11463,508,27,55.0,2,2,2,339
6450,11464,508,21,11.0,6,6,0,339
6451,11465,508,54,0.0,12,12,0,339
6452,11466,508,32,7.0,9,9,0,339
6453,11467,508,4,38.0,4,4,3,339
6454,11468,508,58,0.0,14,14,0,339
6455,11469,508,45,0.0,15,15,0,339
6456,11470,509,3,90.0,1,1,4,340
6457,11471,509,34,54.0,3,3,3,340
6458,11472,509,56,11.0,7,7,0,340
6459,11473,509,25,12.0,5,5,0,340
6460,11474,509,51,4.0,11,11,0,340
6461,11475,509,1,8.0,9,9,0,340
6462,11476,509,6,6.0,10,10,0,340
6463,11477,509,57,0.0,13,13,0,340
6464,11478,509,27,56.0,2,2,2,340
6465,11479,509,21,11.0,6,6,0,340
6466,11480,509,54,0.0,12,12,0,340
6467,11481,509,32,10.0,8,8,0,340
6468,11482,509,4,38.0,4,4,3,340
6469,11483,509,58,0.0,15,15,0,340
6470,11484,509,45,0.0,14,14,0,340
6471,11485,510,3,105.0,1,1,5,341
6472,11486,510,34,55.0,3,3,3,341
6473,11487,510,56,11.0,7,7,0,341
6474,11488,510,25,12.0,5,5,0,341
6475,11489,510,51,4.0,11,11,0,341
6476,11490,510,1,11.0,8,8,0,341
6477,11491,510,6,8.0,10,10,0,341
6478,11492,510,57,0.0,13,13,0,341
6479,11493,510,27,60.0,2,2,2,341
6480,11494,510,21,11.0,6,6,0,341
6481,11495,510,54,0.0,12,12,0,341
6482,11496,510,32,10.0,9,9,0,341
6483,11497,510,4,38.0,4,4,3,341
6484,11498,510,58,0.0,15,15,0,341
6485,11499,510,45,0.0,14,14,0,341
6486,11500,511,3,120.0,1,1,6,342
6487,11501,511,34,55.0,3,3,3,342
6488,11502,511,56,11.0,8,8,0,342
6489,11503,511,25,12.0,6,6,0,342
6490,11504,511,51,4.0,11,11,0,342
6491,11505,511,1,11.0,9,9,0,342
6492,11506,511,6,8.0,10,10,0,342
6493,11507,511,57,0.0,13,13,0,342
6494,11508,511,27,66.0,2,2,2,342
6495,11509,511,21,11.0,7,7,0,342
6496,11510,511,54,0.0,12,12,0,342
6497,11511,511,32,14.0,5,5,0,342
6498,11512,511,4,38.0,4,4,3,342
6499,11513,511,58,0.0,15,15,0,342
6500,11514,511,45,0.0,14,14,0,342
6501,23987,512,3,0.0,7,7,0,314
6502,23985,512,6,0.0,9,9,0,314
6503,23983,512,25,0.0,11,11,0,314
6504,23995,512,54,0.0,15,15,0,314
6505,23994,512,60,0.0,14,14,0,314
6506,23993,512,27,12.0,1,1,1,314
6507,23992,512,32,8.0,2,2,0,314
6508,23991,512,1,4.0,3,3,0,314
6509,23990,512,56,1.0,4,4,0,314
6510,23989,512,58,0.0,5,5,0,314
6511,23988,512,21,0.0,6,6,0,314
6512,23986,512,57,0.0,8,8,0,314
6513,23984,512,59,0.0,10,10,0,314
6514,23982,512,4,0.0,12,12,0,314
6515,23981,512,204,0.0,13,13,0,314
6516,24010,513,60,0.0,15,15,0,315
6517,24009,513,54,0.0,13,13,0,315
6518,24008,513,27,27.0,1,1,2,315
6519,24004,513,58,0.0,8,8,0,315
6520,24003,513,21,0.0,7,7,0,315
6521,24002,513,3,0.0,9,9,0,315
6522,24001,513,57,0.0,11,11,0,315
6523,24000,513,6,3.0,5,5,0,315
6524,23999,513,59,0.0,12,12,0,315
6525,23998,513,25,3.0,4,4,0,315
6526,23997,513,4,0.0,10,10,0,315
6527,24007,513,32,12.0,2,2,0,315
6528,24006,513,1,4.0,3,3,0,315
6529,24005,513,56,1.0,6,6,0,315
6530,23996,513,204,0.0,14,14,0,315
6531,24025,514,60,0.0,15,15,0,316
6532,24024,514,54,0.0,14,14,0,316
6533,24023,514,27,27.0,1,1,2,316
6534,24022,514,32,17.0,3,3,0,316
6535,24021,514,1,4.0,5,5,0,316
6536,24020,514,56,1.0,7,7,0,316
6537,24019,514,58,0.0,9,9,0,316
6538,24018,514,21,0.0,8,8,0,316
6539,24017,514,3,0.0,11,11,0,316
6540,24016,514,57,0.0,13,13,0,316
6541,24015,514,6,18.0,2,2,1,316
6542,24014,514,59,0.0,10,10,0,316
6543,24013,514,25,7.0,4,4,0,316
6544,24012,514,4,0.0,12,12,0,316
6545,24011,514,204,1.0,6,6,0,316
6546,24040,515,60,0.0,15,15,0,317
6547,24039,515,54,0.0,14,14,0,317
6548,24038,515,27,29.0,2,2,2,317
6549,24035,515,56,1.0,8,8,0,317
6550,24034,515,58,0.0,9,9,0,317
6551,24033,515,21,0.0,10,10,0,317
6552,24032,515,3,4.0,6,6,0,317
6553,24031,515,57,0.0,13,13,0,317
6554,24029,515,59,0.0,11,11,0,317
6555,24028,515,25,8.0,4,4,0,317
6556,24027,515,4,0.0,12,12,0,317
6557,24026,515,204,1.0,7,7,0,317
6558,24030,515,6,33.0,1,1,2,317
6559,24037,515,32,20.0,3,3,0,317
6560,24036,515,1,4.0,5,5,0,317
6561,24055,516,60,0.0,15,15,0,318
6562,24054,516,54,0.0,14,14,0,318
6563,24053,516,27,38.0,1,1,3,318
6564,24052,516,32,30.0,3,3,0,318
6565,24051,516,1,4.0,5,5,0,318
6566,24050,516,56,1.0,8,8,0,318
6567,24048,516,21,0.0,10,10,0,318
6568,24047,516,3,4.0,6,6,0,318
6569,24045,516,6,36.0,2,2,2,318
6570,24044,516,59,0.0,11,11,0,318
6571,24042,516,4,0.0,12,12,0,318
6572,24041,516,204,1.0,7,7,0,318
6573,24056,516,61,0.0,16,16,0,318
6574,24046,516,57,0.0,13,13,0,318
6575,24043,516,25,11.0,4,4,0,318
6576,24049,516,58,0.0,9,9,0,318
6577,24073,517,51,0.0,15,15,0,319
6578,24072,517,61,0.0,17,17,0,319
6579,24071,517,60,0.0,16,16,0,319
6580,24070,517,54,0.0,11,11,0,319
6581,24069,517,27,44.0,2,2,3,319
6582,24068,517,32,33.0,3,3,0,319
6583,24067,517,1,5.0,5,5,0,319
6584,24066,517,56,1.0,9,9,0,319
6585,24065,517,58,0.0,10,10,0,319
6586,24064,517,21,2.0,7,7,0,319
6587,24063,517,3,4.0,6,6,0,319
6588,24061,517,6,45.0,1,1,3,319
6589,24060,517,59,0.0,12,12,0,319
6590,24058,517,4,0.0,13,13,0,319
6591,24057,517,204,1.0,8,8,0,319
6592,24062,517,57,0.0,14,14,0,319
6593,24059,517,25,15.0,4,4,0,319
6594,24090,518,51,0.0,15,15,0,320
6595,24089,518,61,0.0,17,17,0,320
6596,24088,518,60,0.0,16,16,0,320
6597,24087,518,54,0.0,11,11,0,320
6598,24086,518,27,46.0,2,2,3,320
6599,24085,518,32,37.0,3,3,0,320
6600,24084,518,1,8.0,6,6,0,320
6601,24083,518,56,1.0,9,9,0,320
6602,24082,518,58,0.0,10,10,0,320
6603,24081,518,21,3.0,7,7,0,320
6604,24080,518,3,10.0,5,5,0,320
6605,24078,518,6,54.0,1,1,4,320
6606,24077,518,59,0.0,12,12,0,320
6607,24075,518,4,0.0,13,13,0,320
6608,24074,518,204,1.0,8,8,0,320
6609,24079,518,57,0.0,14,14,0,320
6610,24076,518,25,15.0,4,4,0,320
6611,24107,519,61,0.0,17,17,0,321
6612,24106,519,51,0.0,15,15,0,321
6613,24105,519,60,0.0,16,16,0,321
6614,24104,519,54,0.0,13,13,0,321
6615,24103,519,27,46.0,2,2,3,321
6616,24102,519,32,37.0,3,3,0,321
6617,24101,519,1,8.0,7,7,0,321
6618,24100,519,56,1.0,10,10,0,321
6619,24099,519,58,0.0,11,11,0,321
6620,24098,519,21,3.0,8,8,0,321
6621,24096,519,57,0.0,14,14,0,321
6622,24095,519,6,60.0,1,1,4,321
6623,24093,519,25,17.0,4,4,0,321
6624,24091,519,204,1.0,9,9,0,321
6625,24097,519,3,14.0,5,5,0,321
6626,24094,519,59,0.0,12,12,0,321
6627,24092,519,4,13.0,6,6,1,321
6628,24124,520,61,0.0,17,17,0,322
6629,24123,520,51,0.0,15,15,0,322
6630,24122,520,60,0.0,16,16,0,322
6631,24121,520,54,0.0,13,13,0,322
6632,24120,520,27,47.0,2,2,3,322
6633,24119,520,32,37.0,3,3,0,322
6634,24118,520,1,11.0,7,7,0,322
6635,24116,520,58,0.0,11,11,0,322
6636,24115,520,21,3.0,8,8,0,322
6637,24113,520,57,0.0,14,14,0,322
6638,24112,520,6,62.0,1,1,4,322
6639,24110,520,25,21.0,5,5,0,322
6640,24108,520,204,1.0,9,9,0,322
6641,24114,520,3,23.0,4,4,1,322
6642,24117,520,56,1.0,10,10,0,322
6643,24111,520,59,0.0,12,12,0,322
6644,24109,520,4,19.0,6,6,1,322
6645,24131,521,3,38.0,3,3,2,323
6646,24133,521,58,0.0,11,11,0,323
6647,24141,521,61,0.0,17,17,0,323
6648,24140,521,51,0.0,15,15,0,323
6649,24139,521,60,0.0,16,16,0,323
6650,24138,521,54,0.0,13,13,0,323
6651,24137,521,27,51.0,2,2,3,323
6652,24136,521,32,37.0,4,4,0,323
6653,24135,521,1,13.0,7,7,0,323
6654,24134,521,56,1.0,10,10,0,323
6655,24132,521,21,4.0,8,8,0,323
6656,24130,521,57,0.0,14,14,0,323
6657,24129,521,6,65.0,1,1,4,323
6658,24128,521,59,0.0,12,12,0,323
6659,24127,521,25,21.0,5,5,0,323
6660,24125,521,204,1.0,9,9,0,323
6661,24126,521,4,19.0,6,6,1,323
6662,24158,522,51,0.0,15,15,0,324
6663,24157,522,61,0.0,17,17,0,324
6664,24156,522,54,0.0,13,13,0,324
6665,24155,522,60,0.0,16,16,0,324
6666,24154,522,204,1.0,9,9,0,324
6667,24153,522,4,20.0,6,6,1,324
6668,24152,522,25,21.0,5,5,0,324
6669,24151,522,59,0.0,12,12,0,324
6670,24150,522,6,74.0,1,1,4,324
6671,24149,522,57,0.0,14,14,0,324
6672,24148,522,3,49.0,3,3,3,324
6673,24147,522,21,4.0,8,8,0,324
6674,24146,522,58,0.0,11,11,0,324
6675,24145,522,56,1.0,10,10,0,324
6676,24144,522,1,13.0,7,7,0,324
6677,24143,522,32,37.0,4,4,0,324
6678,24142,522,27,55.0,2,2,3,324
6679,24175,523,51,0.0,15,15,0,325
6680,24174,523,61,0.0,17,17,0,325
6681,24173,523,54,0.0,13,13,0,325
6682,24172,523,60,0.0,16,16,0,325
6683,24171,523,204,4.0,9,9,0,325
6684,24170,523,4,20.0,6,6,1,325
6685,24169,523,25,21.0,5,5,0,325
6686,24168,523,59,0.0,12,12,0,325
6687,24167,523,6,80.0,1,1,4,325
6688,24165,523,3,58.0,3,3,4,325
6689,24164,523,21,5.0,8,8,0,325
6690,24162,523,56,1.0,10,10,0,325
6691,24160,523,32,37.0,4,4,0,325
6692,24166,523,57,0.0,14,14,0,325
6693,24163,523,58,0.0,11,11,0,325
6694,24161,523,1,13.0,7,7,0,325
6695,24159,523,27,61.0,2,2,3,325
6696,24193,524,62,0.0,18,18,0,326
6697,24192,524,51,0.0,15,15,0,326
6698,24191,524,61,0.0,17,17,0,326
6699,24190,524,54,0.0,13,13,0,326
6700,24189,524,60,0.0,16,16,0,326
6701,24188,524,204,7.0,8,8,0,326
6702,24187,524,4,20.0,6,6,1,326
6703,24186,524,25,22.0,5,5,0,326
6704,24185,524,59,0.0,12,12,0,326
6705,24184,524,6,95.0,1,1,5,326
6706,24183,524,57,0.0,14,14,0,326
6707,24182,524,3,62.0,2,2,4,326
6708,24180,524,58,0.0,11,11,0,326
6709,24178,524,1,13.0,7,7,0,326
6710,24181,524,21,5.0,9,9,0,326
6711,24179,524,56,1.0,10,10,0,326
6712,24177,524,32,39.0,4,4,0,326
6713,24176,524,27,61.0,3,3,3,326
6714,24212,525,182,0.0,12,12,0,327
6715,24211,525,62,0.0,17,17,0,327
6716,24210,525,51,0.0,16,16,0,327
6717,24209,525,61,0.0,19,19,0,327
6718,24208,525,54,0.0,14,14,0,327
6719,24207,525,60,0.0,18,18,0,327
6720,24206,525,204,7.0,8,8,0,327
6721,24205,525,4,20.0,6,6,1,327
6722,24204,525,25,24.0,5,5,0,327
6723,24203,525,59,0.0,13,13,0,327
6724,24202,525,6,104.0,1,1,5,327
6725,24201,525,57,0.0,15,15,0,327
6726,24200,525,3,75.0,2,2,5,327
6727,24199,525,21,5.0,9,9,0,327
6728,24197,525,56,1.0,10,10,0,327
6729,24198,525,58,0.0,11,11,0,327
6730,24196,525,1,14.0,7,7,0,327
6731,24195,525,32,39.0,4,4,0,327
6732,24194,525,27,61.0,3,3,3,327
6733,24231,526,182,0.0,13,13,0,328
6734,24230,526,62,0.0,17,17,0,328
6735,24229,526,51,0.0,16,16,0,328
6736,24228,526,61,0.0,19,19,0,328
6737,24227,526,54,2.0,11,11,0,328
6738,24226,526,60,0.0,18,18,0,328
6739,24225,526,204,7.0,8,8,0,328
6740,24224,526,4,26.0,6,6,1,328
6741,24223,526,25,28.0,5,5,0,328
6742,24222,526,59,0.0,14,14,0,328
6743,24221,526,6,113.0,1,1,6,328
6744,24220,526,57,0.0,15,15,0,328
6745,24219,526,3,75.0,2,2,5,328
6746,24217,526,58,3.0,10,10,0,328
6747,24215,526,1,15.0,7,7,0,328
6748,24218,526,21,5.0,9,9,0,328
6749,24216,526,56,1.0,12,12,0,328
6750,24214,526,32,39.0,4,4,0,328
6751,24213,526,27,61.0,3,3,3,328
6752,23446,527,64,0.0,16,16,0,298
6753,23445,527,55,0.0,15,15,0,298
6754,23444,527,60,0.0,14,14,0,298
6755,23443,527,57,0.0,13,13,0,298
6756,23442,527,32,9.0,1,1,1,298
6757,23441,527,34,6.0,2,2,0,298
6758,23440,527,25,4.0,3,3,0,298
6759,23439,527,1,3.0,4,4,0,298
6760,23438,527,6,0.0,5,5,0,298
6761,23437,527,56,0.0,6,6,0,298
6762,23436,527,59,0.0,7,7,0,298
6763,23435,527,54,0.0,8,8,0,298
6764,23434,527,58,0.0,9,9,0,298
6765,23433,527,27,0.0,10,10,0,298
